en-US	Today we are here for the preparatory procedure, case number 2345, criminal case of adultery.

zh-TW	通譯宣讀 「通譯結文：今為貴院審易字2345號 通姦案件之準備程序為通譯，謹當為公正誠實之譯述，此結，通譯______，中華民國107年5月21日。」
en-US	I am here today for the adultery case, case number 2345, preparatory procedure as interpreter. I promise to honestly and faithfully translate what is stated in this court. In the case of deliberately making false interpretation, the violation of perjury will apply.

zh-TW	告訴人姓名
en-US	the name of the accuser

zh-TW	王宇涵
en-US	Yu-Han Wang

zh-TW	身分證字號
en-US	ID number

zh-TW	H2248143957
en-US	H2248143957

zh-TW	聯絡地址
en-US	Mailing address

zh-TW	台北市仁愛路4段211號19樓
en-US	Floor.19, number 211, Ren-ai Road, Section 4, Taipe City

zh-TW	被告姓名
en-US	the name of the defendant

en-US	Edward Takayashi
zh-TW	愛德華卡卡西

zh-TW	護照號碼
en-US	passport number

en-US	XP82891116
zh-TW	XP82891116

zh-TW	居留證號碼
en-US	ARC umber

en-US	AC28329123
zh-TW	AC28329123

zh-TW	聯絡地址
en-US	Mailing address

en-US	Floor 19th, No. 211, Ren-ai Road, Section 4, Taipei City
zh-TW	台北市仁愛路4段211號19樓

zh-TW	告知權利義務
en-US	Now I am going to inform the rights and obligations of the defendant.

zh-TW	1.你有權保持緘默，毋需違背意志做任何陳述。
en-US	First, you have the right to remain silent and do not have to make any statement against your will.

zh-TW	2.你有權選任法定辯護人，若你為低收入戶、中低收入戶、原住民、或符合相關法令規定者，可申請法律協助。
en-US	Second, you have the right to a lawyer. If your financial status falls under poverty line, you are an aborigine or meet other qualifications set by the law, you may ask the court for legal assistance.

zh-TW	3.你有權請法院調查任何對你有利的證據。
en-US	Third, you have the right to ask the court to investigate any evidence which may help you with his case.

zh-TW	被告是否了解以上權利？
en-US	Do you fully understand you right?

en-US	I understand.
zh-TW	我了解

zh-TW	請檢察官簡述起訴要旨。
en-US	Prosecutor, please state the crime.

zh-TW	如起訴書所載。
en-US	Same as the indictment.

zh-TW	今天我們進行外遇通姦案件之準備程序。告訴人王宇涵提起這次的訴訟案件，主要是因為她的先生Edward Takayashi跟所任職之補習班同事從往過密，且告訴人在其先生的手機簡訊記錄中查到一些親密的訊息，再加上被告常常會藉故加班，或是深夜與其同事黃蓉兒進行視訊或其他方式之交談，因告訴人所蒐集之通訊內容已超過同事情誼，故提起此告訴。被告，你太太懷疑你有外遇，要告你通姦罪，你作何辯解？
en-US	Today we are here for the preparatory procedure of adultery case. The accuser is Yu-Han Wang. She filed a lawsuit against the defendant Edward Takayashi. He works in a cram school. He had some intimate messages with his coworker Rong-Er Wang. The defendant often worked overtime… He often made up a reason working overtime and he even had some tele-conferencing with Rong-Er Wang. They had beyond coworker’s relationship.The defendant, the accuser Yu-Han Wang filed a lawsuit against you for adultery. What’s your pledge?

en-US	Not guilty, of course.
zh-TW	無罪答辯。

zh-TW	在今天的準備程序中，主要程序為詢問被告與其同事之通訊細節，以釐清是否被告與其同事實有外遇情事，足以構成通姦罪。雙方明白程序嗎？
en-US	In today’s preparatory procedure, the court will figure out the details of this case and to find whether the details are truth and can the details constitute adultery. Do you understand?

zh-TW	我明白
en-US	I understand.

en-US	I understand.
zh-TW	我明白

zh-TW	先請問告訴人，妳跟妳先生結婚多久了？有小孩嗎？
en-US	The accuser, how long you have been married with your husband? Do you have child?

zh-TW	我跟我先生已經結婚四年了，我們沒有小孩。
en-US	We have been married for four years. We don’t have any child.

zh-TW	那妳跟妳先生是在台灣結婚的嗎？還是在國外結婚的
en-US	You two got married in Taiwan or in other countries?

zh-TW	我跟我先生是在台灣認識的，四年前他剛來台灣，主要想要教葡萄牙文。
en-US	We met each other in Taiwan. He wanted to teach Portuguese.

zh-TW	那過去幾年，他在台灣的工作都是教葡萄牙文嗎？
en-US	In the last four years, he was always teaching Portuguese?

zh-TW	我們剛開始認識的時候，他是一位葡萄牙文老師，在我們結婚之後，他還有繼續教葡萄牙文，可是葡萄牙文在台灣並不是一個有很多人學的語言，所以他的授課時數一直很不穩定，有時候甚至一兩個月的課程都會是空窗期，後來因為希望能夠讓收入比較穩定，他想要開始教英文，可是因為他的母語並不是英文，所以他決定要去進修。
en-US	When we met each other, he was a teacher teaching Portuguese. Now he is still teaching.Because not many people really want to learn Portuguese in Taiwan, his teaching hours are not stable. There is even a period of one to two months between jobs.To have a more stable income, he wants to teach English but he… his mother tongue is not English so he decided to seek advanced degree. 

zh-TW	你剛剛講到他決定要進修，是在台灣念一個學位嗎？
en-US	You just mentioned he wants to seek advanced degree. Does he want to seek a degree in Taiwan?

zh-TW	不是，因為他希望能夠在台灣教英文，所以必須取得的學位是關於英語教學的。他在網路上找到了一個美國加州所提供的遠距教學課程，讓他可以不用人去美國，都可以用函授的方式，完成課程的要求，這樣子在完成所有的學分之後，就可以取得碩士學位。他的計畫是，透過這樣子的一個美國學位，能夠在台灣找到英文教師的工作。
en-US	No. He wanted to teach English so he needed to seek a degree of English teaching.He found a distance learning program of … in California in US. So he can learn English through distance learning. So he can get the degree just through distance learning and he can have the US degree to teach English in Taiwan.

zh-TW	那他跟這次所謂的外遇對象，是什麼樣的關係呢？
en-US	What’s the relationship between he and the person he has affair with?

zh-TW	他們是補習班的同事。那個補習班有安排所謂的中師跟外師搭檔教學。那個女的就是他班上的中師。
en-US	They are coworkers in cram school. There is a rule in cram school that a Chinese teacher has to partner with a foreign teacher, so the person he has affair with is his partner.

zh-TW	你怎麼會知道他們有外遇呢？
en-US	How did you know they have an affair?

zh-TW	一開始我只是注意到我先生常常會留在學校加班，我問過他好幾次，只不過是個美語補習班，有什麼好加班的？他告訴我說，因為要和中師搭檔教學，有很多需要溝通的地方。一開始我真的沒有懷疑他，可是我後來發現，他常常會在回家之後，接到一些電話，而接到電話的時候，都不會在我面前講，還會特地到書房去講。這讓我開始有所懷疑。所以我就查看了他的手機。
en-US	At first, he just often worked overtime. I asked him it’s just an English cram school, why did you need to work overtime. He said he had to communicate with the Chinese teacher to prepare the courses.I did not doubt him at first but he gradually… uhh.. when he went home, he always got some phone calls and he did not answer the phone calls in front of him. He always picked up the phones in study room so I started to doubt him and I check his phone.

zh-TW	在手機中你看到什麼不尋常的嗎？
en-US	Did you find anything wrong in his phone?

zh-TW	他的通訊紀錄中常常看到同一個電話號碼，所以我很好奇的又去查他的簡訊，查了之後才發現他跟一個女的幾乎每天都通簡訊。
en-US	He often called the same person and he sent messengers with the same one almost every single day.

zh-TW	就算是發簡訊，也還好吧？難道內容很不恰當嗎？
en-US	I think it’s fine with the messages? Or the messages are inappropriate?

zh-TW	如果只是普通的簡訊也就罷了，可是他是一個已婚的人。怎麼會讓對方發一些很親密的字句呢。之前我有提供一些他們的簡訊內容給法院，應該都在卷夾裡面了。
en-US	I am fine with the normal messages but the contents are too intimate and I have given some of the messages to the court. I think the messages are attached to the file.

zh-TW	提示偵卷(一)第13頁。這邊裡面有幾通簡訊內容，請被告看一下。請問這是你手機上的簡訊內容嗎？
en-US	Exhibit one, page 13, the records of the messages. The defendant, please check the exhibition. Are they messages in your phone?

en-US	Yes, these were the messages on my cell phone.
zh-TW	對，這是我手機裡的簡訊。

zh-TW	那我現在要針對這幾個內容跟你問一下，第一封是在中華民國106年12月21日21點50分，由手機0958-932123發送到你手機上的簡訊，內容是「I really miss you, my love」，請問這是什麼意思？
en-US	I’m going to ask questions according to the messages in your phone.The first message was sent at 9:50pm on Dec 21st, 2017. It was from 0958-932123. The content is “I really miss you, my love.” What does it mean?

en-US	Well, it’s from a colleague of mine. I remember, at that time, I took two days off from work. She was a bit concerned or worried. That’s why she sent me that message. My colleague was educated in the US and she is very open-minded. That’s the way she talked and expressed herself. As to “my love,” that is just a way we call the people we care.
zh-TW	這是我同事發給的，因為那時候我休假兩天，她有點擔心，所有才有這個簡訊。我的同事在美國念書，她講話比較開放，那就是她表達方式，至於my love，那就是我們稱呼我們在乎的人的方式。

zh-TW	你是說，這個發信人因為之前在國外待過所以思想比較西化，對情感的表達也比較開放一點，所以「我的愛」並沒有什麼特別的意思，是嗎？
en-US	You mean that because the person who sent you the message is educated in a foreign county, she is more open-minded. So “my love” doesn’t mean anything. Right?

en-US	No, that is a very common expression between good friends or friends who care a lot for each other.
zh-TW	對阿，這就是一個很普通的稱呼方式。好朋友之間就這樣。

zh-TW	那她前面那句呢？
en-US	what about the previous message?

en-US	As I said, she was worried about me. We are partners at work. When I was away for two days, she naturally missed me. 
zh-TW	我說了，那就是她關心我的話而已。我們是工作上的搭檔，所以她關心我也很正常。

zh-TW	你的意思是，對方只是因為你兩天沒有上班，才發這樣的簡訊表達說因為沒有你上課的輔助，所以她很想你？就只是這樣子嗎？
en-US	You mean that because you took two days off, she didn’t have the assistance during the classes so she sent that kind od message to you?

en-US	Yes, that was the context. The message was no big deal.
zh-TW	對，所以才有那樣的簡訊，沒有什麼大不了的。

zh-TW	那第二封簡訊，是在中華民國106年12月29日23點55分，也是由同一個人的手機發送給你，訊息內容是「I want you by my side, when can we be truly together?」，請問這句話是什麼意思，為什麼會有這樣的內容呢？
en-US	The second message was sent at 11:55pm on Dec 29th, 2017. It’s from the same person. The content is “I want you by my side, when can we be truly together?” What does it mean?

en-US	She wrote me that message to tell me how to express a Chinese sentence in my assignment.
zh-TW	她寫這樣的簡訊告訴我怎麼樣用中文表達一件事情，那是我的功課。

zh-TW	你是說對方會發這個簡訊給你，是為了幫助你做作業嗎？這是什麼意思？
en-US	She sent you this message to help you with the assignment? What does that mean?

en-US	As my wife has informed the court, I was attending a Master’s program. In that program, I was required to complete 30 credits before I could receive my degree. Naturally, I needed to complete some assignments and exercises.
zh-TW	就像我太太所述，我有在進修，我需要修滿30個學生，所以我需要做點功課和練習也是很正常的。

zh-TW	先請你解釋一下，你的碩士學位到底在念什麼？
en-US	Could you explain on you master degree? What’s it about?

en-US	My program was TESOL. In that program, some of the courses were related to English teaching and others were related to culture and language competence.
zh-TW	我的課程是關於TESOL 英文教學，它除了包含教學課程以外還有包含一些文化還有本身語言能力。

zh-TW	所以你拿的是英語教學碩士，可是裡面有一些文化溝通的課程，是嗎？
en-US	So the master degree is about English teaching but it includes some… cultural communication, right?

en-US	Yes, I remember at least three courses were related to culture and communication.
zh-TW	對，我記得至少有三堂課是有關於文化和溝通。

zh-TW	那這種所謂的文化溝通課程，都給什麼樣的作業呢？
en-US	For these courses of cultural communication, they gave you what kind of assignments?

en-US	The assignments for the culture and communication courses can be different for every student. Take myself for example. I am in Taiwan and try to seek a teaching position as an English teacher. To reach this goal and prove my competence, I have to show that I have a good command of Chinese. Therefore, many of my assignments were about Chinese-English sentence translation.
zh-TW	這些文化溝通課程給的功課，會因為不同的人而不一樣。就我來說，我在台灣，我想要一個教英文的教職，那我就必須要證明我的中文能力很好。所以我有很多功課是關於中英的翻譯。

zh-TW	你是說因為你計畫在台灣教英文，所以這個碩士課程的內容就要求你證明自己有一定的中文能力。所以你必須完成課程中所給的一些作業，作業的練習就是翻譯句子，是這樣的嗎？
en-US	Because you want to teach English in Taiwan, you have to prove your Chinese competence. That’s why the course give you the Chinese translation assignments?

en-US	True. Of course, I was also required to sharpen my speaking and writing skills.
zh-TW	對，當然我也有被…也有被訓練一些寫作和口說方面的能力。

zh-TW	好，那再回到我們剛剛那句話。你說這是你的作業嗎？
en-US	So, the messages are your assignments?

en-US	Yes, I remember that sentence. When I got the Chinese sentences, I didn’t know how to say them in English. You know, some Chinese words can be very difficult for foreigners to recognize. I needed some help so I asked my colleague to help me. I told her to translate that sentence for me and sent me the answer.
zh-TW	對，那就是我的作業，你知道中文句子很多時候對外國人很難，我就請我的同事把句子翻譯成英文，然後再用簡訊傳給我。

zh-TW	你的意思就是說，因為你問了你同事那一句中文，她就把答案打成英文發簡訊給你，這就是當時的情況嗎？也就是說，這封簡訊只是作業的解答嗎？
en-US	So you asked your colleague about the Chinese sentence and she translated it into English and sent it to you. This is the situation at that time? That is only the sentence of the assignment?

en-US	That message was only the answer to my homework.
zh-TW	那句話只是我作業的答案而已。

zh-TW	那再提示偵卷(一)第14到16頁數的所有簡訊內容，這些請你看一下，都是你因為要做作業，尋求對方幫助，對方才發給你的簡訊嗎？
en-US	Exhibition 1, page 14 to 16. Please check the messages. Are these messages only for the assignments? They are only the answers to the assignments?

en-US	Yes, all these messages were for the same purpose of completing my assignments.
zh-TW	對，這些簡訊都是我的功課而已。

zh-TW	那針對你太太說，你跟你的同事有外遇一事，你有何解釋？
en-US	So about your wife mentioning you have an affair with your coworker, what’s your explanation?

en-US	My wife really thinks too much of this matter. I know she is not satisfied with my ability of supporting the family. I want the court to know that she, from the very beginning of my study, has never shown any support. She was not willing to help me complete my degree. If she had been a bit more supportive, I would not have asked my colleague to help me. I think she should be blamed for this whole misunderstanding.
zh-TW	我覺得我的太太真的想太多了，我知道她一直嫌我不夠專注在家庭。我想要庭上知道，她打從一開始就沒有支持我，關於我對碩士學位的進修。如果她當初有在我進修的時候幫忙我，那我也不需要問我的同事，我覺得她要對她的誤解負責。

zh-TW	根據你的說法，你們夫妻之間似乎有些相處不愉快的情況？
en-US	According to your statement, I think there are some unpleasant moments between you and your wife?

en-US	At the beginning of our marriage, we did have some good time. But the problem is my employment. I tried teaching Portuguese in Taiwan but could not get stable teaching hours. Then my job became the issue between the two of us. We fought from time to time over this issue. She didn’t believe that I have tried my best, and I have no way to let her understand my frustration and the difficult situation I have faced.
zh-TW	我們一開始結婚的時候是很快樂，但問題是我的工作，我教葡萄牙文，授課時數不穩定。所以工作成了我們爭吵的重點，我們常為這個在吵，她不相信我已經很盡力了，我也無法讓她知道我多沮喪。

zh-TW	好，那回到你剛剛所講的碩士課程。請問你的碩士課程是什麼時候開始的，結束了嗎？你拿到學位了嗎？
en-US	Let’s come back to the Master program. When did this program start? Do you get the degree?

en-US	I first started the program in fall 2015. It was a two-year program. I should have finished the program in May 2017. I didn’t finish the program because I was working part-time and didn’t get enough time to do my course assignments. Like I said, my wife has never been very supportive. I felt that I was pursuing the degree all alone by myself. I became too tired and too frustrated.
zh-TW	我從2015年秋天開始修這個碩士學位，我預計在2017年五月修完，但是我沒有拿到這個學位，因為我有一些兼職，我沒有時間去做作業。就像我剛剛說的，我的太太從來沒有幫忙過我，我一直都是一個人在做這件事情，我真的很累也很沮喪。

zh-TW	你是說這個課程原來是兩年期的，可是你最後沒有完成。為什麼呢？
en-US	You said that this master program is a two-year course but you did not finish, why?

en-US	I couldn’t finish all the course assignments and also the course requirement.
zh-TW	我沒辦法完成課程的所有作業還有一些課程要求。

zh-TW	那你註冊在學的最後一個學期，到什麼時候為止？
en-US	When is your last semester of registration?

en-US	The last semester of my registration was spring 2017.
zh-TW	我註冊的最後日期是2017年的春天。

zh-TW	如果誠如你所述，你最後一個學期的結束日期是中華民國106年5月，那麼合理推斷在那個學期之後，你就不會有任何的作業了。但是你與同事之間的簡訊聯絡卻一直到課程結束後七個月都還在進行。這是為什麼呢？
en-US	According to your last registration date, that is May 2017. After that, you wouldn’t have any assignment but the massagers with your coworker last 7 months after that. Why?

en-US	Well, I might not have finished that program but it doesn’t mean I didn’t want to improve my language ability. Even when I failed the program, I still wanted to improve my Chinese ability, so I continued to study on my own.
zh-TW	我沒有完成課程不代表我不想學好中文，我還是想要精進我的語言能力，所以我就自學了

zh-TW	你的意思是，儘管你沒有完成那個碩士課程，你還是想要不斷的學中文，讓你的中文更加流利，是嗎？
en-US	So you mean that even though you did not finish the Master program, you still want to learn Chinese ad sharpen your Chinese ability, right?

en-US	Yes, that’s why I asked my colleague for help
zh-TW	對，這就是為甚麼我請我的同事幫忙?

zh-TW	那你的這位同事，她所扮演的角色就像你的家教囉？
en-US	So the role of your colleague, she is like your tutor?

en-US	She has been not only a tutor but also a true friend.
zh-TW	她不只是家教，她是一個很好的朋友。

zh-TW	你有付錢給她嗎
en-US	Did you pay her?

en-US	No, I offered to pay her but she declined.
zh-TW	沒有，我原本想要付錢給她，但她拒絕了。

zh-TW	如果你沒有付錢給她，她為什麼要在半夜應該就寢的時候還不辭辛勞的發簡訊回答你的問題呢？這是不是已經超過了一個同事應該做的事情？
en-US	If you did not pay her, why she still send you the message during bed time? Is it beyond coworkers’ relationship?

en-US	That’s why I said she was a very supportive friend. She was using her own time to help me learn Chinese.
zh-TW	我說過她是一個很支持的朋友，她用她自己的時間來幫我。

zh-TW	你現在還有在那家補習班教英文嗎？
en-US	Do you still teach in that cram school?

en-US	Yes, I am still working there. 
zh-TW	對，我還在那工作。

zh-TW	那這位同事也還在那裏服務嗎？
en-US	Does the colleague still work there too?

en-US	She is also still working there but we do not team up any more.
zh-TW	她還在那工作，但我們不再是搭檔了。

zh-TW	請問檢察官，有沒有進一步要傳喚的證人或是調查事證？
en-US	The prosecutor, is there any witness you want to subpoena or any evidence you want to investigate?

zh-TW	希望能夠傳訊被告的同事，也就是任職美而美補習班的黃蓉兒以證人身分到庭，說明他與被告之間的關係，以及那些簡訊的撰寫背景及目的。
en-US	I would like to subpoena the coworker in cram school, that is Rong-Er Wang in May Er May cram school. She can come to court as witness and explain the details of this case.

zh-TW	請問告訴人有沒有任何希望本庭代為調查的事證？
en-US	The accuser, is there any evidence you want the court to investigate for you?

zh-TW	我聽說美而美補習班針對他們兩個人的關係，有採取一些行動。其中更有試圖說服該女黃蓉兒離職一事，不知道能不能向那個補習班求證這件事情。
en-US	About the coworker in cram school… I heard that people in cram people had taken some action on this matter. They tried to convince the coworker to quit. I would like to verify this matter.

zh-TW	那請問被告，有沒有任何希望法庭為你調查的事證？現在的情況是，你的碩士學位早就已經在中華民國106年5月就已結束，實在沒有理由以做作業為藉口來解釋你跟黃蓉兒的簡訊互動，尤其是你們的簡訊互動大多在晚上九點鐘以後進行，實在起人疑竇，你有沒有任何證據可以幫助你的案情呢？
en-US	The defendant, is there any evidence you want the court to investigate for you? Your course had ended in May 2017. You cannot say that your messages are just for assignments. Furthermore, your interaction of messages is over 9:00pm. It cannot really be explained. So do you have any evidence you want to investigate?

en-US	I cannot think of any evidence that the court can investigate on my behalf. As I said, the reason for the communication between my colleague and myself was very simple. I only wanted to improve my language ability and continue to learn Chinese.
zh-TW	我沒有任何想要法庭代為調查的證據，我和同事的關係真的很簡單，我只是想要精進我的中文能力。

zh-TW	那本庭訂中華民國107年6月24日下午4點30分進行證人詰問程序，請告訴人、被告都要到庭，如果有必要，雙方都可以請辯護人，明白嗎？
en-US	The next proceeding is at 4:30pm June 24th, 2018. We will have the procedure of questioning witness. The defendant and the accuser both need to show up. Both parties can hire a lawyer if necessary. Do you understand?

zh-TW	 我明白。
en-US	I understand.

en-US	I understand, too.
zh-TW	我也明白。

zh-TW	今為 刑事庭 審易字2345號 通姦案件之準備程序
en-US	We are here today for an adultery case, case No. 2345, preparation procedure.

zh-TW	通譯宣讀 「通譯結文：今為貴院審易字2345號 通姦案件之準備程序為通譯，謹當為公正誠實之譯述，此結，通譯______，中華民國107年5月21日。」
en-US	I am here today for an adultery case, case No. 2345, as an interpreter. I promise to faithfully and honestly translate what is stated in this court. In the case of deliberately making false interpretation, the violation of perjury will apply.

zh-TW	告訴人姓名
en-US	The name of the accuser,

zh-TW	王宇涵
en-US	yu-han Wang.

zh-TW	身分證字號
en-US	ID Number,

zh-TW	H2248143957
en-US	H2248143957

zh-TW	聯絡地址
en-US	null

zh-TW	台北市仁愛路4段211號19樓
en-US	Floor 19, No. 211, Section 4, 仁愛road, Taipei City.

zh-TW	被告姓名
en-US	The name of the defendant,

en-US	Edward Takayashi
zh-TW	愛德華

zh-TW	護照號碼
en-US	Passport number:

en-US	XP82891116
zh-TW	XP82891116

zh-TW	居留證號碼
en-US	ARC Number:

en-US	AC28329123
zh-TW	AC28329123

zh-TW	聯絡地址
en-US	Mailing Address:

en-US	Floor 19th, No. 211, Ren-ai Road, Section 4, Taipei City
zh-TW	台北市仁愛路四段211號19樓

zh-TW	告知權利義務
en-US	I am going to read the defendant’s rights and obligations.

zh-TW	1.你有權保持緘默，毋需違背意志做任何陳述。
en-US	First, you have the right to remain silent and do not have to make any statement against your will.

zh-TW	2.你有權選任法定辯護人，若你為低收入戶、中低收入戶、原住民、或符合相關法令規定者，可申請法律協助。
en-US	Second, you have the right to a lawyer. If your financial status falls under the poverty line, you are an aborigine or meet other qualifications set by the law, you may ask the court for legal assistance.

zh-TW	3.你有權請法院調查任何對你有利的證據。
en-US	Third, you have the right to ask the court to investigate any evidence which may help you with your case.

zh-TW	被告是否了解以上權利？
en-US	Do you fully understand your rights?

en-US	I understand.
zh-TW	是，我了解。

zh-TW	請檢察官簡述起訴要旨。
en-US	Prosecutor, please state the crime.

zh-TW	如起訴書所載。
en-US	Same as the indictment.

zh-TW	今天我們進行外遇通姦案件之準備程序。告訴人王宇涵提起這次的訴訟案件，主要是因為她的先生Edward Takayashi跟所任職之補習班同事從往過密，且告訴人在其先生的手機簡訊記錄中查到一些親密的訊息，再加上被告常常會藉故加班，或是深夜與其同事黃蓉兒進行視訊或其他方式之交談，因告訴人所蒐集之通訊內容已超過同事情誼，故提起此告訴。被告，你太太懷疑你有外遇，要告你通姦罪，你作何辯解？
en-US	Today we are here for the preparation procedure of an adultery case. The accuser is yu-han Wang. Sha prosecuted her husband, Edward Takayashi, for getting too close with his coworker, 蓉兒-Huang, in the school where Takayashi works. Yu-han Wang found many pieces of intimate message in the defendant’s cellphone. The defendant often works overtime by making up reasons, and he usually make tele-conferencing with his coworker, 蓉兒-Huang. And the accuser thinks that’s beyond coworkers’ relationship. The defendant, your wife doubts that you have an affair. What’s your plea?

en-US	Not guilty, of course.
zh-TW	無罪答辯，當然。

zh-TW	在今天的準備程序中，主要程序為詢問被告與其同事之通訊細節，以釐清是否被告與其同事實有外遇情事，足以構成通姦罪。雙方明白程序嗎？
en-US	In the preparation procedure today, we will ask the defendant about those messages and see if these messages constitute an adultery. Do everybody understand the procedure?

zh-TW	我明白
en-US	I understand.

en-US	I understand.
zh-TW	我了解。

zh-TW	先請問告訴人，妳跟妳先生結婚多久了？有小孩嗎？
en-US	Accuser, how long have you married with your husband? And do you have a child?

zh-TW	我跟我先生已經結婚四年了，我們沒有小孩。
en-US	We have been married for four years and we don’t have children.

zh-TW	那妳跟妳先生是在台灣結婚的嗎？還是在國外結婚的
en-US	Did you get married in Taiwan or abroad?

zh-TW	我跟我先生是在台灣認識的，四年前他剛來台灣，主要想要教葡萄牙文。
en-US	I met my husband in Taiwan. At that time, my husband came to Taiwan and wanted to teach Portuguese here

zh-TW	那過去幾年，他在台灣的工作都是教葡萄牙文嗎？
en-US	In the past few years, is his job teaching Portuguese?

zh-TW	我們剛開始認識的時候，他是一位葡萄牙文老師，在我們結婚之後，他還有繼續教葡萄牙文，可是葡萄牙文在台灣並不是一個有很多人學的語言，所以他的授課時數一直很不穩定，有時候甚至一兩個月的課程都會是空窗期，後來因為希望能夠讓收入比較穩定，他想要開始教英文，可是因為他的母語並不是英文，所以他決定要去進修。
en-US	He was a Portuguese teacher when we get married, and he kept teaching Portuguese after we married. There are not many people in Taiwan that want to learn Portuguese. As a result, he has an unstable teaching hours and often has a period between jobs for about one or two months. Since he wanted to have more fixed income, he decided to start to teach English. Since his mother tongue is not English, so he decided to seek an advanced degree.

zh-TW	你剛剛講到他決定要進修，是在台灣念一個學位嗎？
en-US	You just said he wanted to seek an advanced degree. Do you mean he wanted to earn a degree in Taiwan?

zh-TW	不是，因為他希望能夠在台灣教英文，所以必須取得的學位是關於英語教學的。他在網路上找到了一個美國加州所提供的遠距教學課程，讓他可以不用人去美國，都可以用函授的方式，完成課程的要求，這樣子在完成所有的學分之後，就可以取得碩士學位。他的計畫是，透過這樣子的一個美國學位，能夠在台灣找到英文教師的工作。
en-US	No. Since he wanted to teach English in Taiwan, he needed to get a degree of TESOL. He found a distance learning program established in California, USA. With this program, he can do online learning at home without going to the U.S. after he earned all the credits, he can get the degree and teach English in Taiwan.

zh-TW	那他跟這次所謂的外遇對象，是什麼樣的關係呢？
en-US	Then, what’s the relationship between your husband and the person he has an affair with?

zh-TW	他們是補習班的同事。那個補習班有安排所謂的中師跟外師搭檔教學。那個女的就是他班上的中師。
